offense,offense_conference,pass_rate_1,avg_distance_1,cfb_pass_rate_1,cfb_distance_1,pass_vs_avg_1,distance_vs_avg_1,pass_rate_2,avg_distance_2,cfb_pass_rate_2,cfb_distance_2,pass_vs_avg_2,distance_vs_avg_2,pass_rate_3,avg_distance_3,cfb_pass_rate_3,cfb_distance_3,pass_vs_avg_3,distance_vs_avg_3,pass_rate_4,avg_distance_4,cfb_pass_rate_4,cfb_distance_4,pass_vs_avg_4,distance_vs_avg_4
Memphis,American Athletic,0.465373961218837,9.94182825484765,0.424182273237249,9.89629182129398,0.0971084615753121,0.00460136325564759,0.525291828793774,8.05836575875486,0.477410522198318,7.85425386270291,0.100293781492244,0.0259874330038153,0.718390804597701,7.20689655172414,0.622215209845377,7.02600189334175,0.154569662120963,0.0257464573919082,0.583333333333333,3.125,0.491049830672472,3.90711175616836,0.187931034482759,-0.200176448736999
Mercer,,0.375,10,0.424182273237249,9.89629182129398,-0.115946083418108,0.0104794988444936,0.4,6.35,0.477410522198318,7.85425386270291,-0.162146661204424,-0.191520911979442,0.666666666666667,6.33333333333333,0.622215209845377,7.02600189334175,0.0714406464482537,-0.0985864465343837,,,,,,
Miami,ACC,0.501424501424502,9.83190883190883,0.424182273237249,9.89629182129398,0.182096784945208,-0.00650576908480131,0.507462686567164,8.30597014925373,0.477410522198318,7.85425386270291,0.062948265636178,0.0575123104558485,0.58641975308642,7.58641975308642,0.622215209845377,7.02600189334175,-0.0575290609945915,0.0797634085860064,0.166666666666667,2.61111111111111,0.491049830672472,3.90711175616836,-0.660591133004926,-0.331702988278025
Miami (OH),Mid-American,0.553191489361702,10.1063829787234,0.424182273237249,9.89629182129398,0.304136274106621,0.0212292807470946,0.303030303030303,8.39393939393939,0.477410522198318,7.85425386270291,-0.365262622124564,0.0687125143483402,0.620689655172414,8.10344827586207,0.622215209845377,7.02600189334175,-0.00245181192748781,0.153351279842576,0,3,0.491049830672472,3.90711175616836,-1,-0.232169390787519
Michigan,Big Ten,0.545454545454545,9.83522727272727,0.424182273237249,9.89629182129398,0.285896605937298,-0.00617044744328493,0.552,8.088,0.477410522198318,7.85425386270291,0.156237607537894,0.0297604510094922,0.702702702702703,7.81081081081081,0.622215209845377,7.02600189334175,0.129356357067078,0.111700641329572,0.333333333333333,2.66666666666667,0.491049830672472,3.90711175616836,-0.321182266009852,-0.317483902922239
Michigan State,Big Ten,0.47,10.24,0.424182273237249,9.89629182129398,0.108014242115971,0.0347310068167615,0.503225806451613,8.72258064516129,0.477410522198318,7.85425386270291,0.0540735552589498,0.110554967745791,0.701754385964912,7.02631578947368,0.622215209845377,7.02600189334175,0.127832259419214,4.46763517432958e-05,0.5,2.75,0.491049830672472,3.90711175616836,0.0182266009852216,-0.296155274888559
Middle Tennessee,Conference USA,0.436363636363636,10.0109090909091,0.424182273237249,9.89629182129398,0.0287172847498381,0.0115818401159604,0.541284403669725,7.76146788990826,0.477410522198318,7.85425386270291,0.133792362131627,-0.0118134675064764,0.689922480620155,6.84496124031008,0.622215209845377,7.02600189334175,0.108816482952263,-0.025767236584897,0.5,3.66666666666667,0.491049830672472,3.90711175616836,0.0182266009852216,-0.0615403665180783
Minnesota,Big Ten,0.273972602739726,9.64383561643836,0.424182273237249,9.89629182129398,-0.354115860031494,-0.0255101819362692,0.515723270440252,7.62264150943396,0.477410522198318,7.85425386270291,0.0802511600823458,-0.0294887786055398,0.551724137931035,6.19540229885058,0.622215209845377,7.02600189334175,-0.1132904994911,-0.11821795768064,0.333333333333333,3.08333333333333,0.491049830672472,3.90711175616836,-0.321182266009852,-0.210840762753839
Mississippi State,SEC,0.757861635220126,10.0377358490566,0.424182273237249,9.89629182129398,0.786641458249359,0.0142926290288125,0.824427480916031,7.79007633587786,0.477410522198318,7.85425386270291,0.726873293700805,-0.00817105328487133,0.770700636942675,7.28662420382166,0.622215209845377,7.02600189334175,0.238639982995911,0.0370939710003337,0.619047619047619,3.57142857142857,0.491049830672472,3.90711175616836,0.260661505981703,-0.0859159414137125
Missouri,SEC,0.439102564102564,9.77884615384615,0.424182273237249,9.89629182129398,0.0351742442027284,-0.0118676439184135,0.517241379310345,7.84051724137931,0.477410522198318,7.85425386270291,0.0834310415460029,-0.00174894032758914,0.712230215827338,6.41007194244604,0.622215209845377,7.02600189334175,0.144668604299034,-0.0876643587983368,0.777777777777778,4.05555555555556,0.491049830672472,3.90711175616836,0.583908045977011,0.0379932309724286
Missouri State,,0.473684210526316,10.8421052631579,0.424182273237249,9.89629182129398,0.116699684103443,0.0955725092735037,0.533333333333333,9.46666666666667,0.477410522198318,7.85425386270291,0.117137785060767,0.205291658781305,0.727272727272727,12.9090909090909,0.622215209845377,7.02600189334175,0.168844341579913,0.837330975006472,1,3,0.491049830672472,3.90711175616836,1.03645320197044,-0.232169390787519
Navy,American Athletic,0.223140495867769,9.92148760330578,0.424182273237249,9.89629182129398,-0.473951388480196,0.00254598211802853,0.211340206185567,7.85567010309278,0.477410522198318,7.85425386270291,-0.557319756564193,0.000180315076979366,0.314285714285714,6.88571428571429,0.622215209845377,7.02600189334175,-0.494892266674395,-0.0199669185629464,0.233333333333333,2.9,0.491049830672472,3.90711175616836,-0.524827586206897,-0.257763744427935
NC State,ACC,0.449086161879896,9.96083550913838,0.424182273237249,9.89629182129398,0.0587103474470702,0.00652200733465871,0.523636363636364,8.37454545454546,0.477410522198318,7.85425386270291,0.0968261889687535,0.0662432868783656,0.658385093167702,7.16770186335404,0.622215209845377,7.02600189334175,0.0581308247532445,0.0201679379202235,0.615384615384615,4.69230769230769,0.491049830672472,3.90711175616836,0.25320197044335,0.200965824665676
Nebraska,Big Ten,0.365079365079365,9.68650793650794,0.424182273237249,9.89629182129398,-0.139333753168952,-0.021198231476425,0.481865284974093,7.90673575129534,0.477410522198318,7.85425386270291,0.00933109466306379,0.00668196998847212,0.504854368932039,7.90291262135922,0.622215209845377,7.02600189334175,-0.188617762883847,0.124809349802266,0.461538461538462,3.46153846153846,0.491049830672472,3.90711175616836,-0.0600985221674877,-0.114041604754829
Nevada,Mountain West,0.542124542124542,9.92307692307692,0.424182273237249,9.89629182129398,0.278046199307644,0.0027065796226129,0.71,8.195,0.477410522198318,7.85425386270291,0.487189676362147,0.0433836419414923,0.65546218487395,7.18487394957983,0.622215209845377,7.02600189334175,0.0534332406255941,0.0226120144357833,0.444444444444444,3.16666666666667,0.491049830672472,3.90711175616836,-0.0949096880131364,-0.189512134720159
New Mexico,Mountain West,0.420814479638009,9.79638009049774,0.424182273237249,9.89629182129398,-0.00793949632439255,-0.0100958755663671,0.431137724550898,7.58682634730539,0.477410522198318,7.85425386270291,-0.0969245450107569,-0.0340487486236528,0.564814814814815,6.98148148148148,0.622215209845377,7.02600189334175,-0.0922516745368962,-0.00633652147211295,0.625,3.75,0.491049830672472,3.90711175616836,0.272783251231527,-0.0402117384843982
North Alabama,,0.554054054054054,9.94594594594595,0.424182273237249,9.89629182129398,0.306169750625498,0.00501744749938819,0.672413793103448,9.17241379310345,0.477410522198318,7.85425386270291,0.408460354009804,0.167827517857554,0.625,8.25,0.622215209845377,7.02600189334175,0.00447560604523794,0.174209760435474,0.666666666666667,7.33333333333333,0.491049830672472,3.90711175616836,0.357635467980295,0.876919266963843
North Carolina,ACC,0.39622641509434,9.92452830188679,0.424182273237249,9.89629182129398,-0.0659052956870573,0.00285323847585582,0.490566037735849,7.68679245283019,0.477410522198318,7.85425386270291,0.0275559815417436,-0.0213211099106359,0.609929078014184,6.8581560283688,0.622215209845377,7.02600189334175,-0.0197457915473423,-0.0238892427757547,0.368421052631579,4.52631578947368,0.491049830672472,3.90711175616836,-0.2497277676951,0.158481270039884
North Texas,Conference USA,0.415697674418605,9.90988372093023,0.424182273237249,9.89629182129398,-0.0200022475099955,0.0013734335932786,0.425287356321839,7.52873563218391,0.477410522198318,7.85425386270291,-0.109178921395509,-0.0414448318337121,0.586666666666667,6.32,0.622215209845377,7.02600189334175,-0.0571322311255367,-0.100484159278522,0.458333333333333,3.54166666666667,0.491049830672472,3.90711175616836,-0.0666256157635469,-0.0935333085685983
Northern Illinois,Mid-American,0.463157894736842,10.1210526315789,0.424182273237249,9.89629182129398,0.0918841355678106,0.0227116190936638,0.524822695035461,8.05673758865248,0.477410522198318,7.85425386270291,0.0993111182778828,0.0257801351330253,0.652173913043478,7.21739130434783,0.622215209845377,7.02600189334175,0.0481484584819874,0.0272401593269495,0.777777777777778,3.83333333333333,0.491049830672472,3.90711175616836,0.583908045977011,-0.0188831104507181
Northwestern,Big Ten,0.355633802816901,9.82394366197183,0.424182273237249,9.89629182129398,-0.161601450002149,-0.00731063317741659,0.439814814814815,7.69444444444445,0.477410522198318,7.85425386270291,-0.0787492223891241,-0.0203468618473549,0.587837837837838,6.5472972972973,0.622215209845377,7.02600189334175,-0.0552499705304249,-0.0681332859443291,0.5,3.23076923076923,0.491049830672472,3.90711175616836,0.0182266009852216,-0.173105497771174
Notre Dame,FBS Independents,0.407035175879397,9.81658291457286,0.424182273237249,9.89629182129398,-0.0404238895392528,-0.00805442161169941,0.414893617021277,7.97517730496454,0.477410522198318,7.85425386270291,-0.130949994334376,0.0153959172157457,0.602409638554217,6.49397590361446,0.622215209845377,7.02600189334175,-0.0318307411612164,-0.0757224375688639,0.294117647058824,4.17647058823529,0.491049830672472,3.90711175616836,-0.401043175891046,0.0689406520409056
Ohio,Mid-American,0.329268292682927,9.68292682926829,0.424182273237249,9.89629182129398,-0.223757536659802,-0.0215600950213074,0.309090909090909,7.50909090909091,0.477410522198318,7.85425386270291,-0.352567874567055,-0.0439459889692467,0.545454545454545,6.78787878787879,0.622215209845377,7.02600189334175,-0.123366743815065,-0.0338916938933107,1,15,0.491049830672472,3.90711175616836,1.03645320197044,2.83915304606241
Ohio State,Big Ten,0.353159851301115,9.69888475836431,0.424182273237249,9.89629182129398,-0.167433734074054,-0.0199475790017533,0.50828729281768,7.95580110497238,0.477410522198318,7.85425386270291,0.064675513386643,0.0129289483182704,0.495327102803738,7.02803738317757,0.622215209845377,7.02600189334175,-0.203929613152933,0.000289708125150217,0.555555555555556,3.33333333333333,0.491049830672472,3.90711175616836,0.13136288998358,-0.146854878652798
Oklahoma,Big 12,0.384210526315789,9.75,0.424182273237249,9.89629182129398,-0.0942324784494299,-0.0147824886266187,0.548,7.684,0.477410522198318,7.85425386270291,0.147859074149939,-0.0216766437244141,0.695652173913044,7.04347826086957,0.622215209845377,7.02600189334175,0.118025022380787,0.00248738440340857,0.5,2.8,0.491049830672472,3.90711175616836,0.0182266009852216,-0.283358098068351
Oklahoma State,Big 12,0.403645833333333,9.88020833333333,0.424182273237249,9.89629182129398,-0.0484141870125467,-0.00162520348541434,0.427536231884058,8.25,0.477410522198318,7.85425386270291,-0.104468351649657,0.0503862167196231,0.502890173410405,7.20809248554913,0.622215209845377,7.02600189334175,-0.191774541263022,0.0259166728064712,0.5,4.8,0.491049830672472,3.90711175616836,0.0182266009852216,0.22852897473997
Ole Miss,SEC,0.419452887537994,9.79635258358663,0.424182273237249,9.89629182129398,-0.0111494185345401,-0.0100986550833425,0.446428571428571,7.94642857142857,0.477410522198318,7.85425386270291,-0.0648958272370808,0.0117356416455244,0.477272727272727,6.73484848484848,0.622215209845377,7.02600189334175,-0.232945900838182,-0.0414394150347693,0.4375,4.09375,0.491049830672472,3.90711175616836,-0.109051724137931,0.047768852154532
Oregon,Pac-12,0.430622009569378,9.80861244019139,0.424182273237249,9.89629182129398,0.0151815310031298,-0.00885982170755414,0.453237410071943,7.39568345323741,0.477410522198318,7.85425386270291,-0.050633806760409,-0.0583849742421866,0.608108108108108,6.90540540540541,0.622215209845377,7.02600189334175,-0.0226723833073361,-0.0171643119041324,0.6,2,0.491049830672472,3.90711175616836,0.221871921182266,-0.488112927191679
Oregon State,Pac-12,0.53393665158371,10.0633484162896,0.424182273237249,9.89629182129398,0.258743434771201,0.0168807264389836,0.397350993377483,7.90066225165563,0.477410522198318,7.85425386270291,-0.167695358812342,0.00590869479952666,0.59,6.88,0.622215209845377,7.02600189334175,-0.0517750278932954,-0.02078022402472,0.421052631578947,3.05263157894737,0.491049830672472,3.90711175616836,-0.142546020222971,-0.218698678345194
Penn State,Big Ten,0.4185303514377,9.94568690095847,0.424182273237249,9.89629182129398,-0.013324276274949,0.00499127153447565,0.485355648535565,7.6234309623431,0.477410522198318,7.85425386270291,0.0166421265720373,-0.0293882658231758,0.552238805970149,6.45522388059702,0.622215209845377,7.02600189334175,-0.112463345106297,-0.0812379531644641,0.590909090909091,3.40909090909091,0.491049830672472,3.90711175616836,0.203358710255262,-0.127465216803998
Pittsburgh,ACC,0.482857142857143,9.78285714285714,0.424182273237249,9.89629182129398,0.138324662113065,-0.011462341701844,0.518518518518519,8.05925925925926,0.477410522198318,7.85425386270291,0.0861061799201905,0.0261011930782939,0.744318181818182,7.40340909090909,0.622215209845377,7.02600189334175,0.196239130835692,0.0537157836414755,0.588235294117647,4.47058823529412,0.491049830672472,3.90711175616836,0.197913648217908,0.144218162748012
Purdue,Big Ten,0.580645161290323,10.0537634408602,0.424182273237249,9.89629182129398,0.368857677288091,0.0159121843221523,0.686567164179104,7.86567164179105,0.477410522198318,7.85425386270291,0.438106477037182,0.00145370639754206,0.839506172839506,6.7283950617284,0.622215209845377,7.02600189334175,0.34922155478669,-0.0423579207821426,0.545454545454545,3.18181818181818,0.491049830672472,3.90711175616836,0.110792655620242,-0.185634202350399
Rice,Conference USA,0.385135135135135,9.89864864864865,0.424182273237249,9.89629182129398,-0.0920527343213,0.000238152572421074,0.369369369369369,7.63963963963964,0.477410522198318,7.85425386270291,-0.226306601562644,-0.027324584462746,0.581081081081081,7.2027027027027,0.622215209845377,7.02600189334175,-0.0661091662714545,0.0251495533367856,0.545454545454545,7,0.491049830672472,3.90711175616836,0.110792655620242,0.791604754829123
Rutgers,Big Ten,0.434944237918216,9.95539033457249,0.424182273237249,9.89629182129398,0.0253710854035329,0.00597178360801252,0.511415525114155,8.12785388127854,0.477410522198318,7.85425386270291,0.0712280130719687,0.0348346288977052,0.622377622377622,7.4965034965035,0.622215209845377,7.02600189334175,0.000261023082810399,0.0669657666343107,0.545454545454545,4.18181818181818,0.491049830672472,3.90711175616836,0.110792655620242,0.070309334053762
San Diego State,Mountain West,0.316455696202532,9.93670886075949,0.424182273237249,9.89629182129398,-0.25396293959334,0.00408405897838917,0.404255319148936,8.12234042553192,0.477410522198318,7.85425386270291,-0.153233327812982,0.0341326582404026,0.53781512605042,7.43697478991597,0.622215209845377,7.02600189334175,-0.135644520512333,0.0584931377493195,0.222222222222222,4.72222222222222,0.491049830672472,3.90711175616836,-0.547454844006568,0.208622255241869
San José State,Mountain West,0.477178423236515,10.1991701244813,0.424182273237249,9.89629182129398,0.1249372105883,0.0306052316015623,0.565476190476191,8.04761904761905,0.477410522198318,7.85425386270291,0.184465285499698,0.0246191666702239,0.764705882352941,6.66666666666667,0.622215209845377,7.02600189334175,0.229005447396526,-0.0511436279309301,0.538461538461538,2.30769230769231,0.491049830672472,3.90711175616836,0.0965517241379309,-0.409361069836553
SMU,American Athletic,0.43731778425656,9.93294460641399,0.424182273237249,9.89629182129398,0.0309666665678042,0.0037036887939328,0.545081967213115,7.52868852459016,0.477410522198318,7.85425386270291,0.141746865366922,-0.0414508295509451,0.695945945945946,7.27702702702703,0.622215209845377,7.02600189334175,0.118497161326049,0.0357280196470151,0.529411764705882,4.94117647058824,0.491049830672472,3.90711175616836,0.078122283396117,0.264662179879381
South Alabama,Sun Belt,0.384858044164038,9.99053627760252,0.424182273237249,9.89629182129398,-0.0927059699432948,0.00952320909795298,0.51219512195122,8.41056910569106,0.477410522198318,7.85425386270291,0.0728609826040907,0.0708298016225179,0.674418604651163,7.86046511627907,0.622215209845377,7.02600189334175,0.0838992586162567,0.118767861951206,0.771428571428571,4.85714285714286,0.491049830672472,3.90711175616836,0.570978184377199,0.243154319677351
South Carolina,SEC,0.43006993006993,9.80769230769231,0.424182273237249,9.89629182129398,0.0138800162197923,-0.00895279921020813,0.421800947867299,7.66350710900474,0.477410522198318,7.85425386270291,-0.116481668805613,-0.0242857892083122,0.688405797101449,7.02898550724638,0.622215209845377,7.02600189334175,0.106378928397653,0.000424653159780147,0.681818181818182,3.86363636363636,0.491049830672472,3.90711175616836,0.388490819525302,-0.0111272457111981
South Florida,American Athletic,0.46360153256705,9.82375478927203,0.424182273237249,9.89629182129398,0.092930001598048,-0.00732971837652053,0.5,8.32065217391304,0.477410522198318,7.85425386270291,0.0473166734944694,0.0593816191025974,0.630630630630631,7.9009009009009,0.622215209845377,7.02600189334175,0.0135249358294293,0.124523024735911,0.761904761904762,4.90476190476191,0.491049830672472,3.90711175616836,0.551583391977481,0.255342107125168
Southern Mississippi,Conference USA,0.43010752688172,9.78853046594982,0.424182273237249,9.89629182129398,0.0139686498430304,-0.0108890640342968,0.389423076923077,7.91826923076923,0.477410522198318,7.85425386270291,-0.184301436989884,0.0081504073060718,0.649253731343284,6.74626865671642,0.622215209845377,7.02600189334175,0.043455256429083,-0.0398139996077174,0.411764705882353,4.05882352941176,0.491049830672472,3.90711175616836,-0.161460446247465,0.0388296477580631
Stanford,Pac-12,0.480874316939891,9.61748633879781,0.424182273237249,9.89629182129398,0.133650195398273,-0.0281727224227821,0.539568345323741,7.19424460431655,0.477410522198318,7.85425386270291,0.130197849094751,-0.0840320761110765,0.75609756097561,6.08536585365854,0.622215209845377,7.02600189334175,0.215170489264483,-0.133879275007684,0.571428571428571,3.14285714285714,0.491049830672472,3.90711175616836,0.16368754398311,-0.195606028444067
Stephen F. Austin,,0.381443298969072,9.94845360824742,0.424182273237249,9.89629182129398,-0.100756153579931,0.00527084163395499,0.555555555555556,8.59259259259259,0.477410522198318,7.85425386270291,0.163685192771633,0.0940049485025929,0.833333333333333,8.62962962962963,0.622215209845377,7.02600189334175,0.339300808060317,0.228241859400518,0.714285714285714,3.71428571428571,0.491049830672472,3.90711175616836,0.454609429978888,-0.0493525790702611
Syracuse,ACC,0.460674157303371,10.0674157303371,0.424182273237249,9.89629182129398,0.0860287814189537,0.0172917201850182,0.581395348837209,8.29767441860465,0.477410522198318,7.85425386270291,0.217810085458685,0.0564561018338592,0.751633986928105,8.23529411764706,0.622215209845377,7.02600189334175,0.20799680727009,0.172116694908851,0.529411764705882,3.58823529411765,0.491049830672472,3.90711175616836,0.078122283396117,-0.0816143693733065
TCU,Big 12,0.379661016949153,9.97966101694915,0.424182273237249,9.89629182129398,-0.104957842647034,0.00842428630447097,0.391111111111111,7.76444444444444,0.477410522198318,7.85425386270291,-0.180765624288771,-0.0114344939479157,0.60958904109589,7.46575342465753,0.622215209845377,7.02600189334175,-0.0202922856106721,0.0625891563924172,0.384615384615385,4.92307692307692,0.491049830672472,3.90711175616836,-0.216748768472906,0.260029717682021
Temple,American Athletic,0.4,10.12,0.424182273237249,9.89629182129398,-0.0570091556459817,0.0226052528306274,0.482142857142857,7.97619047619048,0.477410522198318,7.85425386270291,0.00991250658395269,0.0155249137116125,0.637931034482759,6.24137931034483,0.622215209845377,7.02600189334175,0.0252578599634154,-0.111674120631888,0.5,5,0.491049830672472,3.90711175616836,0.0182266009852216,0.279717682020802
Tennessee,SEC,0.391156462585034,10.0680272108844,0.424182273237249,9.89629182129398,-0.0778575926810196,0.0173535090407147,0.462264150943396,7.43867924528302,0.477410522198318,7.85425386270291,-0.0317260943164339,-0.0529107697159259,0.681818181818182,6.90151515151515,0.622215209845377,7.02600189334175,0.0957915702311686,-0.0177180057330425,0.583333333333333,5.04166666666667,0.491049830672472,3.90711175616836,0.187931034482759,0.290381996037643
Texas,Big 12,0.432515337423313,9.8680981595092,0.424182273237249,9.89629182129398,0.0196450080821823,-0.00284891172308718,0.508264462809917,7.67768595041322,0.477410522198318,7.85425386270291,0.0646276928910722,-0.0224805456223092,0.714285714285714,7.10526315789474,0.622215209845377,7.02600189334175,0.147972121194558,0.0112811333894034,0.5,2.91666666666667,0.491049830672472,3.90711175616836,0.0182266009852216,-0.253498018821199
Texas A&M,SEC,0.384384384384384,9.89189189189189,0.424182273237249,9.89629182129398,-0.0938226120321747,-0.000444603845717214,0.448132780082988,7.67634854771784,0.477410522198318,7.85425386270291,-0.0613261349593137,-0.0226508231201797,0.676258992805756,6.48201438848921,0.622215209845377,7.02600189334175,0.0868570586273654,-0.077424901545793,0.375,2.125,0.491049830672472,3.90711175616836,-0.236330049261084,-0.456119985141159
Texas State,Sun Belt,0.529577464788732,9.8112676056338,0.424182273237249,9.89629182129398,0.248466751679968,-0.00859152268299396,0.534979423868313,8.62962962962963,0.477410522198318,7.85425386270291,0.120585741187498,0.0987204870737247,0.629139072847682,7.83443708609272,0.622215209845377,7.02600189334175,0.0111277623766633,0.115063332606996,0.653846153846154,5.19230769230769,0.491049830672472,3.90711175616836,0.331527093596059,0.328937592867756
Texas Tech,Big 12,0.560747663551402,10.0218068535826,0.424182273237249,9.89629182129398,0.321949781804698,0.012683036692441,0.533333333333333,7.99166666666667,0.477410522198318,7.85425386270291,0.117137785060767,0.0174953351859783,0.628378378378378,6.77702702702703,0.622215209845377,7.02600189334175,0.00990520391575277,-0.0354362082581652,0.409090909090909,3.36363636363636,0.491049830672472,3.90711175616836,-0.166905508284819,-0.139099013913278
The Citadel,,0.185714285714286,10.2428571428571,0.424182273237249,9.89629182129398,-0.562182822264206,0.0350197152450026,0.290322580645161,9.29032258064516,0.477410522198318,7.85425386270291,-0.39188064119676,0.182839610616819,0.276595744680851,8.46808510638298,0.622215209845377,7.02600189334175,-0.555466114771469,0.205249476862202,0.285714285714286,3.42857142857143,0.491049830672472,3.90711175616836,-0.418156228008445,-0.122479303757164
Toledo,Mid-American,0.366197183098592,10.0140845070423,0.424182273237249,9.89629182129398,-0.13669852277449,0.0119027094062464,0.570469798657718,8.06040268456376,0.477410522198318,7.85425386270291,0.194925063718522,0.0262467734637115,0.686046511627907,7.72093023255814,0.622215209845377,7.02600189334175,0.102587176868261,0.0989080774195274,0.769230769230769,6,0.491049830672472,3.90711175616836,0.566502463054187,0.535661218424963
Troy,Sun Belt,0.511627906976744,9.84593023255814,0.424182273237249,9.89629182129398,0.206151079987698,-0.00508893529468034,0.658914728682171,7.66279069767442,0.477410522198318,7.85425386270291,0.380184763519843,-0.0243770023703571,0.745454545454546,6.12121212121212,0.622215209845377,7.02600189334175,0.198065450119411,-0.128777331100218,0.529411764705882,2.88235294117647,0.491049830672472,3.90711175616836,0.078122283396117,-0.262280395070361
Tulane,American Athletic,0.357142857142857,9.96560846560847,0.424182273237249,9.89629182129398,-0.158043888969627,0.00700430480084847,0.416666666666667,7.97463768115942,0.477410522198318,7.85425386270291,-0.127236105421275,0.0153272125603383,0.576158940397351,7.60264900662252,0.622215209845377,7.02600189334175,-0.0740198386655821,0.0820732931807538,0.5,3.77272727272727,0.491049830672472,3.90711175616836,0.0182266009852216,-0.0343948399297582
Tulsa,American Athletic,0.400696864111498,9.96864111498258,0.424182273237249,9.89629182129398,-0.0553663144537274,0.00731074780282093,0.470046082949309,8.04608294930876,0.477410522198318,7.85425386270291,-0.015425800032849,0.0244235913377807,0.726618705035971,7.07913669064748,0.622215209845377,7.02600189334175,0.167793222567701,0.00756259365032167,0.529411764705882,6.17647058823529,0.491049830672472,3.90711175616836,0.078122283396117,0.580827724849227
UAB,Conference USA,0.297397769516729,10.1301115241636,0.424182273237249,9.89629182129398,-0.298891565536046,0.0236270016175632,0.393034825870647,8.19402985074627,0.477410522198318,7.85425386270291,-0.176736147203352,0.0432601229833977,0.656488549618321,7.2824427480916,0.622215209845377,7.02600189334175,0.0550827739833949,0.0364988308632359,0.333333333333333,2,0.491049830672472,3.90711175616836,-0.321182266009852,-0.488112927191679
UCF,American Athletic,0.471354166666667,9.87760416666667,0.424182273237249,9.89629182129398,0.111206659036962,-0.00188834918823855,0.473867595818815,7.8397212543554,0.477410522198318,7.85425386270291,-0.00742113174043316,-0.00185028503045005,0.620253164556962,6.68987341772152,0.622215209845377,7.02600189334175,-0.00315332260827024,-0.0478406468889176,0.636363636363636,3.77272727272727,0.491049830672472,3.90711175616836,0.295924764890282,-0.0343948399297582
UCLA,Pac-12,0.384937238493724,10.1380753138075,0.424182273237249,9.89629182129398,-0.0925192711237481,0.0244317262343967,0.341317365269461,7.97604790419162,0.477410522198318,7.85425386270291,-0.285065264800183,0.0155067615100983,0.6,7.37894736842105,0.622215209845377,7.02600189334175,-0.0357034181965716,0.0502341844532915,0.294117647058824,3.88235294117647,0.491049830672472,3.90711175616836,-0.401043175891046,-0.00633685866620051
UMass,FBS Independents,0.476744186046512,10.046511627907,0.424182273237249,9.89629182129398,0.123913506352173,0.0151794034902819,0.352941176470588,9.04411764705882,0.477410522198318,7.85425386270291,-0.260717642239198,0.151492911377127,0.722222222222222,7.03703703703704,0.622215209845377,7.02600189334175,0.160727366985608,0.00157061496179594,0.666666666666667,4.88888888888889,0.491049830672472,3.90711175616836,0.357635467980295,0.251279511309229
UNLV,Mountain West,0.435754189944134,10.1675977653631,0.424182273237249,9.89629182129398,0.0272805287655506,0.0274149094396527,0.547445255474453,8.08759124087591,0.477410522198318,7.85425386270291,0.146697087767667,0.029708407985262,0.723404255319149,8.19148936170213,0.622215209845377,7.02600189334175,0.16262708444385,0.165882031638059,0.5625,3.625,0.491049830672472,3.90711175616836,0.145504926108374,-0.0722046805349183
USC,Pac-12,0.603015075376884,9.88442211055276,0.424182273237249,9.89629182129398,0.421594237719625,-0.00119940993612113,0.576388888888889,8.03472222222222,0.477410522198318,7.85425386270291,0.207323387500569,0.022977148774919,0.764044943820225,6.89887640449438,0.622215209845377,7.02600189334175,0.227943212783392,-0.0180935745217828,0.466666666666667,3.33333333333333,0.491049830672472,3.90711175616836,-0.0496551724137931,-0.146854878652798
UT San Antonio,Conference USA,0.363636363636364,9.81818181818182,0.424182273237249,9.89629182129398,-0.142735596041802,-0.00789285567995173,0.461832061068702,7.61068702290076,0.477410522198318,7.85425386270291,-0.0326311641768641,-0.0310108183488649,0.588957055214724,6.97546012269939,0.622215209845377,7.02600189334175,-0.0534512080457144,-0.00719353216944871,0.375,4.125,0.491049830672472,3.90711175616836,-0.236330049261084,0.055767087667162
Utah,Pac-12,0.450980392156863,9.89542483660131,0.424182273237249,9.89629182129398,0.0631759519677657,-8.76070257755806e-05,0.387387387387387,7.35135135135135,0.477410522198318,7.85425386270291,-0.188565460175456,-0.0640293171245291,0.681159420289855,6.95652173913044,0.622215209845377,7.02600189334175,0.0947328344145202,-0.00988900305836196,0.363636363636364,3.54545454545455,0.491049830672472,3.90711175616836,-0.259471562919839,-0.0925638254761583
Utah State,Mountain West,0.387323943661972,9.93661971830986,0.424182273237249,9.89629182129398,-0.0868926683191725,0.00407505131660604,0.547008547008547,8.41025641025641,0.477410522198318,7.85425386270291,0.145782343652069,0.0707899893831745,0.608695652173913,6.53260869565217,0.622215209845377,7.02600189334175,-0.0217281054168117,-0.070223891934493,0.8,5,0.491049830672472,3.90711175616836,0.629162561576355,0.279717682020802
UTEP,Conference USA,0.354978354978355,10.0779220779221,0.424182273237249,9.89629182129398,-0.163146653278901,0.018353365069256,0.481081081081081,8.61621621621622,0.477410522198318,7.85425386270291,0.007688475037922,0.0970126974290445,0.669724770642202,7.65137614678899,0.622215209845377,7.02600189334175,0.0763555117989338,0.089008551796703,0.461538461538462,2.69230769230769,0.491049830672472,3.90711175616836,-0.0600985221674877,-0.310921248142645
